-0.001152	0.044878	3.210003	-0.000047	0.013589	0.000485	-0.141347
0.019467	0.091135	3.211655	0.000378	-0.110227	0.001037	-0.302138
0.046818	0.148844	3.214936	0.001000	-0.291048	0.001765	-0.513847
0.073818	0.212913	3.219845	0.001677	-0.486822	0.002617	-0.760355
0.101000	0.285850	3.226794	0.002452	-0.710250	0.003634	-1.053162
0.128091	0.357586	3.235618	0.003229	-0.932270	0.004703	-1.358821
0.155091	0.428105	3.246261	0.004039	-1.162225	0.005824	-1.676516
0.182182	0.493574	3.259018	0.004751	-1.361379	0.006965	-1.996485
0.209182	0.553204	3.273245	0.005451	-1.554646	0.008097	-2.310148
0.236364	0.597842	3.289075	0.005949	-1.688392	0.009122	-2.589496
0.263455	0.631907	3.305816	0.006381	-1.802065	0.010066	-2.842106
0.290364	0.657355	3.323285	0.006661	-1.871469	0.010942	-3.072353
0.317455	0.678670	3.341538	0.006797	-1.899668	0.011801	-3.294650
0.344545	0.697443	3.360241	0.006833	-1.899550	0.012649	-3.511036
0.371545	0.705770	3.379148	0.006795	-1.878864	0.013387	-3.694479
0.398636	0.713742	3.398415	0.006755	-1.857495	0.014135	-3.878018
0.425545	0.725594	3.417846	0.006738	-1.842051	0.014935	-4.073334
0.452364	0.730378	3.437459	0.006753	-1.835466	0.015661	-4.246066
0.479364	0.729934	3.457216	0.006701	-1.811080	0.016331	-4.401711
0.506545	0.728669	3.477183	0.006586	-1.770481	0.016999	-4.554647
0.533636	0.725510	3.496863	0.006415	-1.715664	0.017634	-4.697628
0.560636	0.721877	3.516432	0.006266	-1.667108	0.018260	-4.836576
0.587727	0.714255	3.535862	0.006023	-1.594470	0.018833	-4.960268
0.614636	0.702304	3.555002	0.005697	-1.500337	0.019343	-5.066562
0.641727	0.691108	3.573757	0.005387	-1.411391	0.019848	-5.170870
0.669182	0.678931	3.592670	0.005187	-1.351421	0.020345	-5.271804
0.696091	0.676064	3.610873	0.005085	-1.318019	0.020930	-5.395471
0.722909	0.674262	3.628927	0.005033	-1.297271	0.021524	-5.520116
0.750091	0.668516	3.647094	0.004934	-1.264838	0.022072	-5.631866
0.777091	0.659316	3.665059	0.004830	-1.231585	0.022570	-5.730057
0.804091	0.649746	3.682722	0.004836	-1.226912	0.023052	-5.823754
0.831273	0.639284	3.700396	0.004841	-1.221661	0.023522	-5.913557
0.858364	0.627038	3.717587	0.004761	-1.195736	0.023952	-5.993298
0.885455	0.614739	3.734469	0.004773	-1.192710	0.024369	-6.069692
0.912364	0.602797	3.750952	0.004782	-1.189610	0.024776	-6.143515
0.939273	0.589189	3.767001	0.004796	-1.187187	0.025146	-6.208234
0.966455	0.582073	3.782839	0.004840	-1.192829	0.025591	-6.291113
0.993455	0.574338	3.798533	0.004994	-1.225450	0.026023	-6.370236
1.020545	0.566445	3.814046	0.005156	-1.259699	0.026446	-6.446847
1.047545	0.554404	3.829242	0.005262	-1.280071	0.026803	-6.507539
1.074546	0.544890	3.843966	0.005365	-1.300077	0.027176	-6.572403
1.101727	0.522944	3.858727	0.005322	-1.284431	0.027386	-6.597646
1.128636	0.499140	3.872559	0.005229	-1.257411	0.027538	-6.610466
1.155727	0.469550	3.885653	0.005078	-1.217245	0.027586	-6.599815
1.183000	0.440079	3.898098	0.004848	-1.158795	0.027611	-6.584951
1.210000	0.400595	3.909495	0.004488	-1.070039	0.027466	-6.531561
1.237182	0.341096	3.919498	0.003937	-0.935773	0.027004	-6.406143
1.264273	0.252656	3.927624	0.003172	-0.751543	0.026089	-6.177732
1.291273	0.138380	3.932761	0.002137	-0.504889	0.024726	-5.849432
1.312577	0.030821	3.934641	0.001316	-0.309669	0.023346	-5.522254
1.326257	-0.044560	3.934585	0.000782	-0.182504	0.022335	-5.284534
1.355545	-0.179953	3.930967	-0.000250	0.062214	0.020410	-4.835975
1.393000	-0.295488	3.921760	-0.001302	0.313479	0.018584	-4.415473
1.430454	-0.376954	3.908947	-0.002054	0.493462	0.017108	-4.079630
1.467818	-0.448797	3.893231	-0.002392	0.576557	0.015680	-3.755423
1.505182	-0.490146	3.875555	-0.002884	0.698027	0.014602	-3.514099
1.542818	-0.528901	3.856329	-0.003520	0.855753	0.013517	-3.270073
1.580273	-0.560072	3.835804	-0.004167	1.017567	0.012497	-3.040366
1.617727	-0.571289	3.814353	-0.004637	1.138139	0.011713	-2.866085
1.655182	-0.580506	3.792594	-0.004987	1.231730	0.010947	-2.694534
1.692455	-0.580639	3.770831	-0.005318	1.321314	0.010298	-2.549958
1.730000	-0.588424	3.748828	-0.005721	1.430182	0.009546	-2.378026
1.767455	-0.589286	3.726588	-0.006058	1.523622	0.008876	-2.224573
1.804636	-0.580684	3.704617	-0.006252	1.581856	0.008332	-2.101000
1.842091	-0.574796	3.682879	-0.006391	1.626393	0.007761	-1.968741
1.879545	-0.565284	3.661247	-0.006419	1.643294	0.007237	-1.846888
1.917000	-0.551082	3.640189	-0.006484	1.669793	0.006786	-1.742130
1.954545	-0.534538	3.619575	-0.006499	1.683862	0.006376	-1.646240
1.992000	-0.524689	3.599687	-0.006385	1.663688	0.005903	-1.532895
2.029546	-0.516104	3.580081	-0.006331	1.658961	0.005423	-1.416076
2.066909	-0.505582	3.560760	-0.006361	1.675890	0.004974	-1.305912
2.104182	-0.493105	3.542266	-0.006360	1.684043	0.004571	-1.206604
2.141636	-0.487121	3.523711	-0.006437	1.713435	0.004088	-1.084941
2.179091	-0.472152	3.505637	-0.006443	1.724280	0.003725	-0.993811
2.216455	-0.456202	3.488126	-0.006335	1.704148	0.003389	-0.908722
2.253727	-0.440303	3.471440	-0.006216	1.679705	0.003075	-0.828590
2.291091	-0.422760	3.455344	-0.006054	1.643366	0.002796	-0.757063
