0.000920	0.052864	1.919969	0.000003	-0.001253	0.000238	-0.116590
0.021182	0.091860	1.921729	0.000264	-0.129375	0.000448	-0.219843
0.047727	0.146347	1.924870	0.000490	-0.239849	0.000758	-0.370654
0.074364	0.212834	1.929626	0.000780	-0.380284	0.001154	-0.563393
0.100727	0.279801	1.936179	0.001108	-0.538453	0.001592	-0.774095
0.127273	0.339613	1.944255	0.001374	-0.664319	0.002030	-0.982961
0.153818	0.398872	1.954074	0.001711	-0.823341	0.002505	-1.206297
0.180364	0.460162	1.965405	0.002031	-0.971851	0.003023	-1.447184
0.207000	0.526357	1.978569	0.002354	-1.118933	0.003607	-1.714450
0.233273	0.571042	1.992973	0.002654	-1.252500	0.004120	-1.943719
0.259818	0.595598	2.008526	0.002861	-1.339732	0.004565	-2.136794
0.286273	0.619844	2.024558	0.003055	-1.419788	0.005022	-2.331232
0.312818	0.647453	2.041164	0.003111	-1.435307	0.005508	-2.535824
0.339364	0.654334	2.058285	0.002946	-1.348151	0.005908	-2.696616
0.365818	0.664753	2.075726	0.002829	-1.284779	0.006332	-2.865504
0.392455	0.671331	2.093377	0.002705	-1.218237	0.006743	-3.025192
0.419000	0.676142	2.111229	0.002579	-1.151765	0.007150	-3.180172
0.445636	0.672292	2.129203	0.002514	-1.113665	0.007517	-3.314561
0.472091	0.670737	2.147144	0.002405	-1.056608	0.007894	-3.451387
0.498545	0.669914	2.164870	0.002336	-1.018386	0.008270	-3.585891
0.525182	0.663599	2.182693	0.002183	-0.944584	0.008621	-3.706780
0.551727	0.662734	2.200419	0.002080	-0.893347	0.008997	-3.836842
0.578273	0.662570	2.217985	0.001932	-0.823639	0.009373	-3.965195
0.604818	0.650987	2.235406	0.001734	-0.733708	0.009687	-4.065268
0.631000	0.639408	2.252464	0.001655	-0.695825	0.009991	-4.160863
0.657455	0.627253	2.269051	0.001567	-0.654194	0.010281	-4.250105
0.684000	0.615670	2.285561	0.001565	-0.648546	0.010572	-4.338426
0.710545	0.606111	2.301898	0.001452	-0.597791	0.010870	-4.428433
0.737091	0.596677	2.317817	0.001364	-0.558012	0.011159	-4.514390
0.763636	0.588355	2.333568	0.001422	-0.577282	0.011449	-4.600263
0.790273	0.584447	2.349312	0.001571	-0.633209	0.011764	-4.694468
0.816727	0.577716	2.364702	0.001603	-0.641614	0.012055	-4.778817
0.843182	0.564827	2.379800	0.001713	-0.680970	0.012304	-4.846435
0.869727	0.547951	2.394462	0.001823	-0.720218	0.012521	-4.901321
