-0.000561	0.055225	2.979881	-0.000083	0.026048	0.000635	-0.200476
0.015714	0.105384	2.981459	0.000345	-0.108836	0.001262	-0.398337
0.036753	0.161374	2.984131	0.000907	-0.285712	0.001991	-0.627692
0.058182	0.207192	2.988132	0.001345	-0.423427	0.002644	-0.832248
0.079221	0.251447	2.993117	0.001838	-0.577472	0.003311	-1.040136
0.100000	0.288010	2.998713	0.002318	-0.726568	0.003909	-1.225447
0.121039	0.316896	3.004929	0.002701	-0.844693	0.004439	-1.388244
0.142208	0.348914	3.011905	0.003075	-0.959534	0.005030	-1.569207
0.163506	0.377472	3.019398	0.003429	-1.067213	0.005598	-1.741966
0.184675	0.401052	3.027377	0.003756	-1.165642	0.006126	-1.900624
0.205714	0.417539	3.035906	0.004053	-1.254218	0.006588	-2.037961
0.226753	0.434849	3.044854	0.004292	-1.324152	0.007074	-2.181647
0.247922	0.448036	3.053939	0.004484	-1.379285	0.007517	-2.311023
0.268961	0.462283	3.063329	0.004700	-1.441218	0.007983	-2.446493
0.289870	0.476277	3.073189	0.004876	-1.490426	0.008462	-2.584678
0.311169	0.482686	3.082916	0.004973	-1.515248	0.008847	-2.693445
0.332468	0.489820	3.093102	0.004961	-1.506848	0.009256	-2.808324
0.353507	0.498168	3.103267	0.005041	-1.526076	0.009680	-2.926869
0.374416	0.515208	3.113741	0.005157	-1.555882	0.010220	-3.079228
0.395325	0.528999	3.124454	0.005220	-1.569916	0.010730	-3.221162
0.416494	0.536203	3.135322	0.005314	-1.592446	0.011165	-3.339729
0.437662	0.541043	3.146558	0.005344	-1.595908	0.011583	-3.452138
0.458831	0.540696	3.157874	0.005376	-1.599543	0.011941	-3.545607
0.479740	0.539468	3.169045	0.005333	-1.581244	0.012283	-3.633984
0.500649	0.541451	3.180275	0.005392	-1.593140	0.012667	-3.733925
0.522078	0.546678	3.191889	0.005440	-1.601385	0.013104	-3.848198
0.543247	0.548128	3.203240	0.005472	-1.605216	0.013485	-3.945862
0.564156	0.550961	3.214600	0.005409	-1.581141	0.013885	-4.047999
0.585195	0.549610	3.225957	0.005367	-1.563530	0.014232	-4.134208
0.606494	0.541130	3.237314	0.005394	-1.565940	0.014489	-4.193755
0.627662	0.539469	3.248550	0.005250	-1.519113	0.014828	-4.276615
0.648571	0.538986	3.259602	0.005128	-1.479121	0.015176	-4.361718
0.669610	0.533869	3.270809	0.005081	-1.460706	0.015469	-4.430541
0.690779	0.531396	3.281811	0.005009	-1.435206	0.015790	-4.506835
0.712208	0.526383	3.293099	0.004928	-1.407412	0.016087	-4.575494
0.733377	0.517618	3.303906	0.004835	-1.375866	0.016319	-4.626200
0.754286	0.503754	3.314556	0.004776	-1.354899	0.016480	-4.656567
0.775325	0.495765	3.324986	0.004600	-1.300638	0.016709	-4.706215
