-0.006691	0.044800	5.819000	-0.001585	0.256856	0.002554	-0.414270
0.012478	0.151332	5.821864	0.003000	-0.485935	0.008902	-1.441607
0.037364	0.291150	5.827488	0.009017	-1.458291	0.017363	-2.804918
0.062364	0.410272	5.836432	0.014939	-2.410064	0.024828	-3.999658
0.087455	0.494832	5.847756	0.020496	-3.297100	0.030426	-4.887367
0.112182	0.560441	5.860980	0.025574	-4.101248	0.035038	-5.611182
0.137182	0.624572	5.875746	0.030238	-4.833321	0.039674	-6.332807
0.162273	0.685359	5.892053	0.034535	-5.501192	0.044225	-7.034442
0.187273	0.736532	5.909901	0.038336	-6.084412	0.048316	-7.656811
0.212182	0.777218	5.928637	0.041691	-6.592574	0.051850	-8.186381
0.237182	0.816483	5.948647	0.044514	-7.012253	0.055394	-8.711480
0.262091	0.848700	5.969232	0.046983	-7.372911	0.058562	-9.173536
0.287091	0.879318	5.990759	0.049083	-7.672235	0.061706	-9.626619
0.312091	0.906407	6.012979	0.051283	-7.983901	0.064692	-10.050503
0.337000	0.929349	6.035812	0.053150	-8.240891	0.067473	-10.438682
0.361909	0.947714	6.059201	0.054617	-8.433875	0.070018	-10.786579
0.386636	0.960003	6.082716	0.055635	-8.556732	0.072204	-11.076813
0.411545	0.972378	6.106841	0.056546	-8.661504	0.074439	-11.371016
0.436636	0.991681	6.131434	0.057299	-8.740878	0.077145	-11.732561
0.461636	1.007729	6.156288	0.057591	-8.749826	0.079674	-12.063895
0.486636	1.014941	6.181450	0.057404	-8.686576	0.081671	-12.312727
0.511545	1.013486	6.206634	0.056702	-8.546724	0.083123	-12.478579
0.536364	1.005787	6.231754	0.055638	-8.354223	0.084172	-12.583705
0.561364	0.999650	6.256842	0.054583	-8.164470	0.085316	-12.701939
0.586273	0.993360	6.281754	0.053486	-7.970438	0.086436	-12.816134
0.611364	0.985230	6.306279	0.052237	-7.755799	0.087411	-12.908983
0.636455	0.969613	6.330694	0.050732	-7.505311	0.087889	-12.929234
0.661364	0.947233	6.354488	0.049071	-7.234444	0.087881	-12.880249
0.686182	0.927427	6.377660	0.047458	-6.973097	0.087992	-12.850172
0.711091	0.905915	6.400503	0.045784	-6.704796	0.087963	-12.800720
0.736182	0.877199	6.422855	0.044117	-6.439623	0.087420	-12.679025
0.761182	0.851497	6.444438	0.042403	-6.170278	0.087017	-12.579668
0.786091	0.825445	6.465139	0.040667	-5.900328	0.086527	-12.470305
0.810909	0.799899	6.485154	0.039034	-5.647402	0.086020	-12.360390
0.835727	0.768195	6.504625	0.037335	-5.386799	0.085060	-12.188116
0.860909	0.735749	6.523495	0.035585	-5.121071	0.084003	-12.004248
0.886000	0.705482	6.541493	0.033956	-4.874793	0.083030	-11.834644
