0.002698	0.069939	3.480377	0.000355	-0.095562	0.002250	-0.606695
0.028636	0.149349	3.483515	0.003760	-1.012074	0.004906	-1.320907
0.062182	0.263113	3.490309	0.007925	-2.126117	0.008812	-2.365412
0.095636	0.365699	3.500759	0.011825	-3.159141	0.012520	-3.347166
0.129091	0.448335	3.514293	0.015312	-4.070541	0.015728	-4.184640
0.162727	0.538555	3.530750	0.018704	-4.943823	0.019327	-5.113185
0.196455	0.634694	3.550305	0.021654	-5.686594	0.023283	-6.119299
0.230000	0.719472	3.572891	0.024319	-6.341213	0.027031	-7.052475
0.263545	0.785605	3.597708	0.026619	-6.889929	0.030291	-7.841894
0.297000	0.834893	3.624543	0.028295	-7.269292	0.033104	-8.500499
0.330545	0.874793	3.652793	0.029457	-7.510413	0.035685	-9.086777
0.364182	0.906731	3.682461	0.030299	-7.664301	0.038078	-9.612583
0.397727	0.931367	3.713005	0.030618	-7.682851	0.040276	-10.078648
0.431182	0.943841	3.744034	0.030365	-7.557749	0.042083	-10.439661
0.464636	0.941256	3.775132	0.030076	-7.424691	0.043368	-10.667237
0.498364	0.936509	3.806272	0.029677	-7.266730	0.044577	-10.872458
0.532000	0.929898	3.837358	0.029033	-7.052604	0.045714	-11.057247
0.565455	0.914272	3.867640	0.028263	-6.813447	0.046484	-11.154346
0.598909	0.896716	3.897633	0.027395	-6.555407	0.047163	-11.229083
0.632455	0.870445	3.926983	0.026574	-6.313461	0.047481	-11.220520
0.666273	0.849012	3.955698	0.025724	-6.069607	0.047938	-11.245893
0.699727	0.829926	3.983129	0.025139	-5.892915	0.048415	-11.279321
0.733091	0.810057	4.010053	0.024841	-5.785647	0.048832	-11.299743
0.766727	0.790216	4.036471	0.024599	-5.692569	0.049218	-11.314371
0.800273	0.770288	4.062334	0.024303	-5.588920	0.049568	-11.322050
0.834000	0.753674	4.087655	0.023931	-5.469807	0.050012	-11.352390
0.867727	0.733256	4.112217	0.023415	-5.320879	0.050269	-11.342717
0.901182	0.705987	4.135860	0.022779	-5.148488	0.050211	-11.265917
0.934455	0.682035	4.158491	0.022194	-4.990396	0.050229	-11.209297
0.968000	0.657041	4.180360	0.021540	-4.819307	0.050165	-11.137126
1.001909	0.633233	4.201713	0.021059	-4.687861	0.050115	-11.070394
1.035364	0.613141	4.222112	0.020664	-4.577878	0.050164	-11.028250
1.068818	0.585028	4.241799	0.020104	-4.433937	0.049857	-10.911192
1.102364	0.556798	4.260639	0.019308	-4.241245	0.049500	-10.786660
1.136000	0.527310	4.278447	0.018378	-4.021611	0.049041	-10.643830
1.169636	0.498016	4.295240	0.017676	-3.854097	0.048540	-10.495504
1.203000	0.468032	4.310875	0.017070	-3.709272	0.047956	-10.333318
1.236636	0.446983	4.325715	0.016278	-3.525536	0.047694	-10.242667
1.270182	0.426150	4.339876	0.015822	-3.415090	0.047408	-10.149147
1.303818	0.403408	4.353415	0.015270	-3.285500	0.047015	-10.034883
1.337364	0.377659	4.366250	0.014696	-3.153367	0.046465	-9.889962
1.370818	0.350911	4.378103	0.014190	-3.037054	0.045831	-9.730143
1.404364	0.325794	4.389001	0.013548	-2.892755	0.045221	-9.578343
1.437818	0.293452	4.398978	0.012833	-2.734185	0.044273	-9.358492
1.471545	0.250092	4.407879	0.012108	-2.574305	0.042824	-9.037024
1.505091	0.203728	4.415515	0.011488	-2.438145	0.041197	-8.682032
1.538545	0.178599	4.421565	0.010955	-2.322299	0.040384	-8.500739
1.572182	0.162346	4.427179	0.009949	-2.107497	0.039920	-8.393373
1.605818	0.105833	4.431799	0.008352	-1.768532	0.037751	-7.932916
1.631472	0.027643	4.433567	0.007050	-1.492860	0.034580	-7.268872
1.652068	-0.028148	4.433581	0.005911	-1.252258	0.032275	-6.787790
1.693364	-0.104966	4.430740	0.003750	-0.795931	0.029006	-6.108744
1.747364	-0.185373	4.423223	0.000633	-0.135939	0.025442	-5.371429
1.801182	-0.270614	4.411502	-0.002002	0.425950	0.021559	-4.567593
1.855091	-0.328286	4.395686	-0.004013	0.859940	0.018692	-3.976972
1.908909	-0.364128	4.377778	-0.006192	1.334121	0.016663	-3.561488
1.963000	-0.427725	4.357114	-0.008997	1.949542	0.013445	-2.889229
2.017273	-0.482278	4.332858	-0.011238	2.452794	0.010507	-2.271976
2.071091	-0.505838	4.307005	-0.012684	2.786655	0.008779	-1.910594
2.125000	-0.528334	4.279878	-0.013396	2.960114	0.007068	-1.548596
2.178909	-0.561882	4.250759	-0.014216	3.161360	0.004878	-1.076629
2.233000	-0.557830	4.220676	-0.014812	3.317485	0.004140	-0.920324
2.287091	-0.557095	4.190816	-0.015792	3.560413	0.003278	-0.734175
2.341091	-0.574248	4.160239	-0.016239	3.687891	0.001712	-0.386332
2.395182	-0.566257	4.129484	-0.016235	3.714044	0.001105	-0.251268
2.449091	-0.542969	4.099845	-0.016800	3.870330	0.001103	-0.252698
2.502818	-0.523869	4.071341	-0.016803	3.899705	0.000967	-0.222974
2.556727	-0.515515	4.043620	-0.016946	3.960642	0.000445	-0.103334
2.611000	-0.508182	4.015853	-0.017019	4.006379	-0.000120	0.028026
2.665000	-0.490937	3.989039	-0.017003	4.031322	-0.000296	0.069744
2.718727	-0.464303	3.963398	-0.017098	4.080425	-0.000103	0.024523
2.772818	-0.443404	3.939106	-0.017382	4.173378	-0.000089	0.021229
2.826909	-0.433579	3.915437	-0.016890	4.078401	-0.000463	0.110990
2.880818	-0.419131	3.892392	-0.016401	3.982744	-0.000656	0.158279
2.934727	-0.403434	3.870218	-0.016275	3.972982	-0.000784	0.190213
2.988727	-0.395527	3.848553	-0.016109	3.952801	-0.001177	0.287304
3.042818	-0.383655	3.827509	-0.016045	3.957840	-0.001415	0.347247
3.096727	-0.366411	3.807351	-0.016210	4.019569	-0.001441	0.355681
3.150818	-0.350042	3.788109	-0.016154	4.025679	-0.001476	0.366058
3.204909	-0.333672	3.769575	-0.016211	4.058823	-0.001494	0.372299
3.258636	-0.315666	3.752239	-0.016271	4.091625	-0.001423	0.356206
3.312546	-0.296767	3.735986	-0.016250	4.104069	-0.001292	0.324874
3.366727	-0.287831	3.720051	-0.016245	4.121356	-0.001497	0.377987
3.420636	-0.275573	3.705097	-0.016079	4.095282	-0.001559	0.395453
3.474545	-0.267438	3.690388	-0.016106	4.118336	-0.001757	0.447427
3.528455	-0.251376	3.676538	-0.016063	4.121551	-0.001662	0.424789
3.582454	-0.244338	3.663281	-0.016035	4.128651	-0.001855	0.475813
3.636636	-0.233621	3.650457	-0.015695	4.054528	-0.001912	0.492239
3.690454	-0.220434	3.638359	-0.015260	3.954143	-0.001866	0.481897
3.744364	-0.206917	3.627018	-0.014849	3.858678	-0.001787	0.462864
3.798636	-0.194145	3.616202	-0.014614	3.808585	-0.001718	0.446295
3.852636	-0.188150	3.606090	-0.014260	3.726541	-0.001852	0.482601
3.906364	-0.180339	3.596327	-0.013931	3.650079	-0.001916	0.500668
3.960636	-0.172807	3.586961	-0.013735	3.608760	-0.001978	0.518096
4.014637	-0.171384	3.577708	-0.013929	3.669518	-0.002237	0.587647
4.068364	-0.167024	3.568572	-0.013932	3.679807	-0.002397	0.631241
4.122364	-0.152789	3.559949	-0.013289	3.518577	-0.002218	0.585499
4.176273	-0.130651	3.552434	-0.011410	3.027323	-0.001747	0.461991
4.230273	-0.086254	3.546397	-0.007318	1.942700	-0.000504	0.133486
4.271592	-0.025358	3.543858	-0.003113	0.825658	0.001392	-0.368767
